consumer,mineral,stage,year,partner_iso,trade_value,net_weight,total_imports,total_imports_wt,import_share,import_share_wt
China,Aluminium,intermediate,2020,CHN,27210137.0,7827754.359,8520971519.0,7341761971.029,0.003193313924278122,0.0010661956067070483
China,Aluminium,intermediate,2020,COL,1728019.0,1238616.0,8520971519.0,7341761971.029,0.00020279600702183734,0.00016870827532786372
China,Aluminium,intermediate,2020,CZE,3087.0,3000.0,8520971519.0,7341761971.029,3.6228263327915486e-07,4.0862125629217705e-07
China,Aluminium,intermediate,2020,DEU,253038072.0,88311635.196,8520971519.0,7341761971.029,0.02969591805767424,0.012028670439668652
China,Aluminium,intermediate,2020,ESP,75823.0,50002.0,8520971519.0,7341761971.029,8.898398478498658e-06,6.810626685707145e-06
China,Aluminium,intermediate,2020,FIN,11198544.0,7945103.297,8520971519.0,7341761971.029,0.001314233239135886,0.0010821793635304193
China,Aluminium,intermediate,2020,FRA,101592851.0,55016884.071,8520971519.0,7341761971.029,0.011922684024171305,0.007493689428791028
China,Aluminium,intermediate,2020,GAB,602355.0,450152.892,8520971519.0,7341761971.029,7.069088291832371e-05,6.131401341753222e-05
China,Aluminium,intermediate,2020,GBR,116485196.0,79161077.63,8520971519.0,7341761971.029,0.013670412550993999,0.010782299663537716
China,Aluminium,intermediate,2020,GHA,4353711.0,3154114.0,8520971519.0,7341761971.029,0.0005109406820914877,0.0004296126750562479
China,Aluminium,intermediate,2020,GRC,21051.0,44500.0,8520971519.0,7341761971.029,2.470492942390505e-06,6.0612153016672926e-06
China,Aluminium,intermediate,2020,IDN,233227238.0,298490613.0,8520971519.0,7341761971.029,0.0273709679089939,0.04065653642516068
China,Aluminium,intermediate,2020,JAM,9387596.0,31502000.0,8520971519.0,7341761971.029,0.001101704891169699,0.00429079560523872
China,Aluminium,intermediate,2020,JPN,1011674281.0,215817964.039,8520971519.0,7341761971.029,0.11872757451942846,0.029395935865345356
China,Aluminium,intermediate,2020,KAZ,89140352.0,259786609.0,8520971519.0,7341761971.029,0.01046128974862027,0.03538477684582153
China,Aluminium,intermediate,2020,KOR,1038865327.0,355206092.0,8520971519.0,7341761971.029,0.12191864797148373,0.04838158651855821
China,Aluminium,intermediate,2020,MAR,3224963.0,2281125.0,8520971519.0,7341761971.029,0.0003784736274272248,0.0003107053877531641
China,Aluminium,intermediate,2020,MEX,21646989.0,15684755.194,8520971519.0,7341761971.029,0.0025404367274003557,0.0021363747906691763
China,Aluminium,intermediate,2020,MMR,16873641.0,11815675.0,8520971519.0,7341761971.029,0.0019802484918973475,0.0016093786541466896
China,Aluminium,intermediate,2020,MNG,4563544.0,3768721.0,8520971519.0,7341761971.029,0.0005355661604811427,0.0005133265032115699
China,Aluminium,intermediate,2020,MOZ,72437.0,50366.0,8520971519.0,7341761971.029,8.501025949738303e-06,6.86020606480393e-06
China,Aluminium,intermediate,2020,MYS,821950355.0,544043779.839,8520971519.0,7341761971.029,0.09646204698222745,0.07410261759858558
China,Aluminium,intermediate,2020,NCL,295627.0,217170.574,8520971519.0,7341761971.029,3.46940486000702e-05,2.958017092585773e-05
China,Aluminium,intermediate,2020,NGA,26291594.0,19271814.029,8520971519.0,7341761971.029,0.003085516004997223,0.0026249576198530606
China,Aluminium,intermediate,2020,NLD,28751207.0,12115157.717,8520971519.0,7341761971.029,0.003374170062168471,0.0016501703221661345
China,Aluminium,intermediate,2020,NOR,14548560.0,10919668.0,8520971519.0,7341761971.029,0.0017073827752574606,0.0014873361521511614
China,Aluminium,intermediate,2020,PHL,7416060.0,5324180.869,8520971519.0,7341761971.029,0.000870330335392358,0.0007251911584725182
China,Aluminium,intermediate,2020,POL,37578.0,10463.0,8520971519.0,7341761971.029,4.4100605096741435e-06,1.4251347348616827e-06
China,Aluminium,intermediate,2020,PRT,18.0,20.0,8520971519.0,7341761971.029,2.1124351794702907e-09,2.7241417086145135e-09
China,Aluminium,intermediate,2020,RUS,782827758.0,421235907.0,8520971519.0,7341761971.029,0.09187071641472529,0.057375315171238214
China,Aluminium,intermediate,2020,SVK,11919.0,153.788,8520971519.0,7341761971.029,1.3987841613392442e-06,2.0947015254220442e-08
China,Aluminium,intermediate,2020,SWE,15192597.0,9859300.092,8520971519.0,7341761971.029,0.0017829653539063778,0.0013429065299182055
China,Aluminium,intermediate,2020,THA,125240604.0,81048199.831,8520971519.0,7341761971.029,0.014697925432650423,0.011039339078387543
China,Aluminium,intermediate,2020,TUR,15136156.0,10082048.801,8520971519.0,7341761971.029,0.0017763415786861286,0.0013732464823545526
China,Aluminium,intermediate,2020,TZA,5173504.0,3374627.0,8520971519.0,7341761971.029,0.0006071495472627926,0.0004596481080858335
China,Aluminium,intermediate,2020,UKR,1590.0,1020.0,8520971519.0,7341761971.029,1.86598440853209e-07,1.389312271393402e-07
China,Aluminium,intermediate,2020,USA,415355478.0,210675791.857,8520971519.0,7341761971.029,0.04874508465071657,0.028695535579652178
China,Aluminium,intermediate,2020,VEN,17589433.0,64039000.0,8520971519.0,7341761971.029,0.002064252058674203,0.008722565543898242
China,Aluminium,intermediate,2020,VNM,310482797.0,630977058.829,8520971519.0,7341761971.029,0.03643748794461849,0.08594354615674962
China,Aluminium,intermediate,2020,ZAF,12842697.0,7448222.0,8520971519.0,7341761971.029,0.0015071869412265314,0.0010145006102610106
China,Aluminium,intermediate,2020,ZMB,217072.0,153496.0,8520971519.0,7341761971.029,2.547502940433194e-05,2.0907242785274667e-05
China,Aluminium,intermediate,2021,ARG,887309.0,516980.0,12954195643.0,7624458209.811,6.849587766411967e-05,6.780547361840878e-05
China,Aluminium,intermediate,2021,AUS,992822505.0,2321047545.121,12954195643.0,7624458209.811,0.07664099974717357,0.30442130853761157
China,Aluminium,intermediate,2021,AUT,277187.0,123125.0,12954195643.0,7624458209.811,2.139746902385115e-05,1.614868841979686e-05
China,Aluminium,intermediate,2021,BEL,125141143.0,44599517.0,12954195643.0,7624458209.811,0.009660278912617932,0.0058495326189354985
China,Aluminium,intermediate,2021,BRA,9825864.0,22088573.0,12954195643.0,7624458209.811,0.0007585082293634771,0.0028970678823548235
China,Aluminium,intermediate,2021,CAN,108385528.0,48069343.027,12954195643.0,7624458209.811,0.008366828090833089,0.006304624106293262
China,Aluminium,intermediate,2021,CHL,851875.0,409771.0,12954195643.0,7624458209.811,6.576054766166232e-05,5.3744277786546836e-05
China,Aluminium,intermediate,2021,CHN,24669990.0,5414492.573,12954195643.0,7624458209.811,0.0019044015298109852,0.0007101478457882738
China,Aluminium,intermediate,2021,COD,161998.0,108360.0,12954195643.0,7624458209.811,1.2505446456456609e-05,1.421215737802386e-05
China,Aluminium,intermediate,2021,COL,1115031.0,608913.0,12954195643.0,7624458209.811,8.607489270107822e-05,7.986311725290368e-05
China,Aluminium,intermediate,2021,CUB,36566.0,21320.0,12954195643.0,7624458209.811,2.822714818249561e-06,2.7962642607924393e-06
China,Aluminium,intermediate,2021,CZE,37.0,21.828,12954195643.0,7624458209.811,2.856217477307711e-09,2.8628919458056922e-09
China,Aluminium,intermediate,2021,DEU,331980275.0,98648309.133,12954195643.0,7624458209.811,0.025627239556119463,0.012938402496069994
China,Aluminium,intermediate,2021,ESP,167210.0,47003.0,12954195643.0,7624458209.811,1.2907787145422226e-05,6.164765902909335e-06
China,Aluminium,intermediate,2021,FIN,2585413.0,1101234.591,12954195643.0,7624458209.811,0.00019958112963942056,0.0001444344713678086
China,Aluminium,intermediate,2021,FRA,127258391.0,59420858.842999995,12954195643.0,7624458209.811,0.00982372001373671,0.00779345327993777
China,Aluminium,intermediate,2021,GAB,1792789.0,863571.0,12954195643.0,7624458209.811,0.00013839446688986525,0.0001132632609735829
China,Aluminium,intermediate,2021,GBR,156180364.0,70850597.274,12954195643.0,7624458209.811,0.012056353655921082,0.009292541886167188
China,Aluminium,intermediate,2021,GHA,6283355.0,2858762.0,12954195643.0,7624458209.811,0.0004850440099223998,0.00037494624815720054
China,Aluminium,intermediate,2021,IDN,244058957.0,237419398.0,12954195643.0,7624458209.811,0.01884014752640246,0.031139182807047652
China,Aluminium,intermediate,2021,IRN,2474.0,1204.0,12954195643.0,7624458209.811,1.9098059564484533e-07,1.5791285975582066e-07
China,Aluminium,intermediate,2021,JPN,1373435209.0,303020241.651,12954195643.0,7624458209.811,0.10602242291609645,0.03974318349087148
China,Aluminium,intermediate,2021,KAZ,86524185.0,232517370.0,12954195643.0,7624458209.811,0.006679240254237991,0.030496248205649723
China,Aluminium,intermediate,2021,KOR,1241493593.0,352371378.0,12954195643.0,7624458209.811,0.09583718103492286,0.04621592358478345
China,Aluminium,intermediate,2021,MAR,11071075.0,5108028.0,12954195643.0,7624458209.811,0.0008546323758806613,0.0006699529146119644
China,Aluminium,intermediate,2021,MEX,18085281.0,8862209.606,12954195643.0,7624458209.811,0.0013960944776816506,0.0011623395869094393
China,Aluminium,intermediate,2021,MMR,43489968.0,22746217.0,12954195643.0,7624458209.811,0.0033572109915987317,0.0029833224045651696
China,Aluminium,intermediate,2021,MNG,5878054.0,3099048.0,12954195643.0,7624458209.811,0.00045375677209077026,0.0004064614054821898
China,Aluminium,intermediate,2021,MOZ,372804.0,186870.0,12954195643.0,7624458209.811,2.877862974081686e-05,2.4509282477217783e-05
China,Aluminium,intermediate,2021,MYS,1410728182.0,656724301.097,12954195643.0,7624458209.811,0.10890125646375495,0.08613389738984212
China,Aluminium,intermediate,2021,NCL,114186.0,49210.0,12954195643.0,7624458209.811,8.814595915239413e-06,6.454229093508252e-06
China,Aluminium,intermediate,2021,NGA,68812071.0,33201700.0,12954195643.0,7624458209.811,0.005311952428106462,0.0043546307273711225
China,Aluminium,intermediate,2021,NLD,24736764.0,7897834.562,12954195643.0,7624458209.811,0.0019095561532117891,0.0010358551840230726
China,Aluminium,intermediate,2021,NOR,24064339.0,10067801.0,12954195643.0,7624458209.811,0.0018576482603150694,0.00132046116890574
China,Aluminium,intermediate,2021,PER,238219.0,125388.0,12954195643.0,7624458209.811,1.838933165477745e-05,1.6445496394570467e-05
China,Aluminium,intermediate,2021,PHL,24972829.0,12754208.399,12954195643.0,7624458209.811,0.0019277792066923472,0.0016728019287440177
China,Aluminium,intermediate,2021,PNG,13008.0,6000.0,12954195643.0,7624458209.811,1.004153430941046e-06,7.869411615738572e-07
China,Aluminium,intermediate,2021,POL,816.0,50.0,12954195643.0,7624458209.811,6.299117463467817e-08,6.557843013115477e-09
China,Aluminium,intermediate,2021,RUS,812731744.0,329615888.291,12954195643.0,7624458209.811,0.06273888139393449,0.043231385000819716
China,Aluminium,intermediate,2021,SVK,13520.0,447.378,12954195643.0,7624458209.811,1.0436773052216285e-06,5.867669383043151e-08
China,Aluminium,intermediate,2021,SWE,11267522.0,3995277.056,12954195643.0,7624458209.811,0.0008697971151986252,0.0005240079945430033
China,Aluminium,intermediate,2021,THA,219828917.0,99204880.0,12954195643.0,7624458209.811,0.016969707966298004,0.013011400583499186
China,Aluminium,intermediate,2021,TUR,23507495.0,11463652.699000001,12954195643.0,7624458209.811,0.0018146626504519899,0.0015035366951383906
China,Aluminium,intermediate,2021,TZA,11096868.0,4851154.0,12954195643.0,7624458209.811,0.0008566234682426125,0.0006362621272889439
China,Aluminium,intermediate,2021,UKR,6633.0,2500.0,12954195643.0,7624458209.811,5.120348791076229e-07,3.2789215065577383e-07
China,Aluminium,intermediate,2021,USA,306399863.0,90104276.424,12954195643.0,7624458209.811,0.023652557939061843,0.011817793991979079
China,Aluminium,intermediate,2021,VEN,23644742.0,83053000.0,12954195643.0,7624458209.811,0.0018252574418062615,0.010892970715365593
China,Aluminium,intermediate,2021,VNM,345327904.0,517341308.0,12954195643.0,7624458209.811,0.026657610670455117,0.06785286164127644
China,Aluminium,intermediate,2021,ZAF,45824810.0,19344711.0,12954195643.0,7624458209.811,0.0035374492761163557,0.0025371915574417623
China,Aluminium,intermediate,2021,ZMB,923056.0,439082.0,12954195643.0,7624458209.811,7.125536972253368e-05,5.7588616517695394e-05
China,Aluminium,intermediate,2022,ARG,3519273.0,1787914.0,11817105246.0,5166227982.541,0.0002978117674962104,0.0003460772552125386
China,Aluminium,intermediate,2022,AUS,692141892.0,1223595707.3470001,11817105246.0,5166227982.541,0.058571187917132644,0.23684508532764686
China,Aluminium,intermediate,2022,AUT,492665.0,190275.0,11817105246.0,5166227982.541,4.169083627030938e-05,3.683054651150211e-05
China,Aluminium,intermediate,2022,BEL,157673474.0,58924998.945,11817105246.0,5166227982.541,0.01334281710433029,0.011405806933827539
China,Aluminium,intermediate,2022,BOL,493620.0,225980.0,11817105246.0,5166227982.541,4.177165132442961e-05,4.374177848203519e-05
China,Aluminium,intermediate,2022,BRA,13606157.0,7589557.0,11817105246.0,5166227982.541,0.0011513950935323676,0.0014690712499813238
China,Aluminium,intermediate,2022,CAN,212495263.0,90697072.71,11817105246.0,5166227982.541,0.017982006470825672,0.017555762737631025
China,Aluminium,intermediate,2022,CHL,1658528.0,735543.0,11817105246.0,5166227982.541,0.00014034976971719865,0.00014237524988942212
China,Aluminium,intermediate,2022,CHN,20148416.0,3744702.747,11817105246.0,5166227982.541,0.0017050212874104751,0.000724842720773266
China,Aluminium,intermediate,2022,COL,2669739.0,1237919.0,11817105246.0,5166227982.541,0.0002259215725360224,0.00023961757092088912
China,Aluminium,intermediate,2022,CUB,464033.0,199290.0,11817105246.0,5166227982.541,3.926790786238209e-05,3.857553338209042e-05
China,Aluminium,intermediate,2022,CZE,27.0,13.795,11817105246.0,5166227982.541,2.2848235196296737e-09,2.6702267198852792e-09
China,Aluminium,intermediate,2022,DEU,281165317.0,84309403.366,11817105246.0,5166227982.541,0.02379307885873085,0.016319334657881778
China,Aluminium,intermediate,2022,ESP,80627.0,39400.0,11817105246.0,5166227982.541,6.822906145080804e-06,7.62645398792896e-06
China,Aluminium,intermediate,2022,FIN,6768765.0,2595758.236,11817105246.0,5166227982.541,0.000572793832253561,0.0005024474809807523
China,Aluminium,intermediate,2022,FRA,185134790.0,71563724.896,11817105246.0,5166227982.541,0.015666678610877796,0.013852219673201781
China,Aluminium,intermediate,2022,GAB,1830934.0,824052.0,11817105246.0,5166227982.541,0.00015493929874406062,0.00015950747872235625
China,Aluminium,intermediate,2022,GBR,343912281.0,149587155.503,11817105246.0,5166227982.541,0.02910292104882553,0.028954811132710756
China,Aluminium,intermediate,2022,GHA,8871817.0,3970375.0,11817105246.0,5166227982.541,0.0007507605979055693,0.0007685249302620164
China,Aluminium,intermediate,2022,IDN,273528557.0,504662165.96500003,11817105246.0,5166227982.541,0.023146832604591328,0.09768484233961018
China,Aluminium,intermediate,2022,IRN,9773.0,43103.0,11817105246.0,5166227982.541,8.270214910126222e-07,8.343224523901066e-06
China,Aluminium,intermediate,2022,JPN,1351507777.0,352428881.229,11817105246.0,5166227982.541,0.11436876873525985,0.06821783367284895
China,Aluminium,intermediate,2022,KAZ,23590969.0,38885555.0,11817105246.0,5166227982.541,0.0019963407711872045,0.00752687553306043
China,Aluminium,intermediate,2022,KOR,1381122568.0,392489460.32,11817105246.0,5166227982.541,0.11687486395769382,0.07597215253496319
China,Aluminium,intermediate,2022,MAR,11446900.0,4843387.307,11817105246.0,5166227982.541,0.00096867208692033,0.0009375094020952959
China,Aluminium,intermediate,2022,MEX,35156248.0,15523819.732,11817105246.0,5166227982.541,0.0029750304552716177,0.0030048654036294847
China,Aluminium,intermediate,2022,MMR,57129018.0,25898250.0,11817105246.0,5166227982.541,0.00483443422147211,0.005012990152103583
China,Aluminium,intermediate,2022,MNG,12321221.0,7329629.0,11817105246.0,5166227982.541,0.0010426598344946314,0.0014187583329210599
China,Aluminium,intermediate,2022,MOZ,6112073.0,2457196.0,11817105246.0,5166227982.541,0.0005172225238553147,0.00047562670642952007
China,Aluminium,intermediate,2022,MYS,1752455628.0,755740169.332,11817105246.0,5166227982.541,0.14829821614673297,0.14628471137665328
China,Aluminium,intermediate,2022,NCL,324035.0,151650.0,11817105246.0,5166227982.541,2.742084404382227e-05,2.935410526064535e-05
China,Aluminium,intermediate,2022,NGA,93594798.0,40150036.0,11817105246.0,5166227982.541,0.007920281325384753,0.007771634572784044
China,Aluminium,intermediate,2022,NLD,30130230.0,10264411.447999999,11817105246.0,5166227982.541,0.00254971326503154,0.0019868289751609966
China,Aluminium,intermediate,2022,NOR,24449819.0,10866268.0,11817105246.0,5166227982.541,0.002069019314884758,0.002103327231535656
China,Aluminium,intermediate,2022,PER,193957.0,86480.0,11817105246.0,5166227982.541,1.641324131099306e-05,1.6739485809037984e-05
China,Aluminium,intermediate,2022,PHL,68489138.0,33187162.416,11817105246.0,5166227982.541,0.005795762716354164,0.006423867186689069
China,Aluminium,intermediate,2022,PRT,27976.0,1498.0,11817105246.0,5166227982.541,2.3674156587096203e-06,2.8996010339892344e-07
China,Aluminium,intermediate,2022,RUS,1376340497.0,524572211.492,11817105246.0,5166227982.541,0.11647019031719978,0.10153872675862632
