mineral,year,rp_ratio,rp_log,byproduct_frac,hhi_mining,hhi_processing,hhi_bottleneck,import_reliance,hhi_wgi,export_restriction_score,enduse_hhi,risk_weighted,n_substitutes,avg_performance_penalty,eu_substitution_index_ei,eu_substitution_index_sr,eol_rir,rp_log_norm,byproduct_frac_norm,hhi_bottleneck_norm,hhi_mining_norm,hhi_processing_norm,import_reliance_norm,hhi_wgi_norm,export_restriction_score_norm,risk_weighted_norm,enduse_hhi_norm,eu_substitution_index_sr_norm,avg_performance_penalty_norm,eol_rir_norm,D1,D2,D3,D4,CMVI,CMVI_rank
Beryllium,2022,,,0.0,0.39605207100591716,,0.39605207100591716,,0.15255745413484814,0.14461538461538465,,0.09882678302564105,1,0.01,0.99,0.99,0.0,,0.0,0.2664685617852997,0.2664685617852997,,,0.15049616877909677,0.2378030759773499,0.776403472487079,,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.32485142133897477,0.42268581706185293,0.49999999999999994,0.4243309581280936,13
Beryllium,2023,,,0.0,0.39605207100591716,,0.39605207100591716,,0.15568349567204734,0.14461538461538465,,0.10450486337435896,1,0.01,0.99,0.99,0.0,,0.0,0.2664685617852997,0.2664685617852997,,,0.16103530318162784,0.17454411505629497,0.82723556442771,,0.9655172413793103,0.03448275862068966,1.0,0.4722222222222222,0.32485142133897477,0.4308926106487275,0.49999999999999994,0.42637581315819834,11
Zirconium,2015,47.60961810466761,3.883821414714378,0.1,0.25523608129655156,,0.25523608129655156,,0.08271761569841427,0.1958981612446959,1.0,0.04530781377887789,1,0.03,0.96,0.97,0.12,0.559615794092388,0.10101010101010102,0.07273024022634673,0.14996758982317404,,,0.0240122036818766,0.26355268718327546,0.22964182029016827,1.0,0.8965517241379309,0.10344827586206896,0.7818181818181819,0.4684701152110129,0.17954768016976005,0.166149171200543,0.6249999999999999,0.3057102298428411,19
Zirconium,2016,55.03685503685504,4.026009599923555,0.1,0.25008233607742203,,0.25008233607742203,,0.08662956631543763,0.23996723996723995,1.0,0.046139590881790885,1,0.03,0.96,0.97,0.12,0.5623706787603787,0.10101010101010102,0.07205214311179604,0.16707268326454955,,,0.0177930572981595,0.33852521352521353,0.19598623865388984,1.0,0.8965517241379309,0.10344827586206896,0.7818181818181819,0.4695414592485648,0.17903910733384704,0.16925336889721515,0.6249999999999999,0.30708584416509693,19
Zirconium,2017,44.19263456090651,3.810934121367701,0.1,0.22540005136065616,,0.22540005136065616,,0.07821742325845914,0.2237960339943343,1.0,0.052287057896600576,1,0.03,0.96,0.97,0.12,0.6257051671633624,0.10101010101010102,0.058548940275573856,0.1321207405629348,,,0.0,0.30496684467599233,0.23369984547539027,1.0,0.8965517241379309,0.10344827586206896,0.7818181818181819,0.49417153807194736,0.1689117052066804,0.16972164935915418,0.6249999999999999,0.3067529047636842,19
Zirconium,2018,39.342004590665645,3.6973932236728393,0.1,0.2775502868726984,,0.2775502868726984,,0.08694688698774788,0.14154552410099464,1.0,0.06208427360367254,1,0.03,0.96,0.97,0.12,0.5854776829612865,0.10101010101010102,0.1352544364362117,0.1389962608964424,,,0.01680795234996387,0.1789394198954153,0.35944170281285054,1.0,0.8965517241379309,0.10344827586206896,0.7818181818181819,0.4785275164378067,0.22644082732715878,0.1943943194214814,0.6249999999999999,0.33873206443486276,17
Zirconium,2019,40.17966360856269,3.7179445327601273,0.1,0.23591705711266353,,0.23591705711266353,,0.08299054104532369,0.13723241590214066,1.0,0.05562822409531091,1,0.03,0.96,0.97,0.12,0.5691799427151563,0.10101010101010102,0.08800253134793114,0.08808293566039732,,,0.01091172860395114,0.1735719621479046,0.319658593902042,1.0,0.8965517241379309,0.10344827586206896,0.7818181818181819,0.4721895063420894,0.19100189851094834,0.17507553310917584,0.6249999999999999,0.3151845150544535,18
Zirconium,2020,52.78526504941599,3.984999545814859,0.1,0.22565708376622276,,0.22565708376622276,,0.08068770872185749,0.16082659478885894,1.0,0.06600472091943696,1,0.03,0.96,0.97,0.12,0.4967813588701202,0.10101010101010102,0.024125958170679182,0.0881941974247088,,,0.0,0.19963913615389434,0.29680383755075834,1.0,0.8965517241379309,0.10344827586206896,0.7818181818181819,0.44403450151346424,0.1430944686280094,0.16863131905877693,0.6249999999999999,0.28606482150581347,20
Zirconium,2021,52.78526504941599,3.984999545814859,0.1,0.22565708376622276,,0.22565708376622276,,0.08233710957949922,0.16082659478885894,1.0,0.04945746194968553,1,0.03,0.96,0.97,0.12,0.4967813588701202,0.10101010101010102,0.024125958170679182,0.0881941974247088,,,0.0,0.27433666664490225,0.27570846653289816,1.0,0.8965517241379309,0.10344827586206896,0.7818181818181819,0.44403450151346424,0.1430944686280094,0.17886755327438483,0.6249999999999999,0.2903105285867196,20
Zirconium,2022,52.78526504941599,3.984999545814859,0.1,0.22565708376622276,,0.22565708376622276,,0.08313530709280477,0.12632524707996406,1.0,0.041078197813716674,1,0.03,0.96,0.97,0.12,0.763022901618148,0.10101010101010102,0.049356539463890035,0.049356539463890035,,,0.0,0.20772708525520447,0.25585570700431637,1.0,0.8965517241379309,0.10344827586206896,0.7818181818181819,0.5475728792488084,0.16201740459791752,0.15427405411552766,0.6249999999999999,0.3041194018111203,17
Zirconium,2023,52.78526504941599,3.984999545814859,0.1,0.22565708376622276,,0.22565708376622276,,0.082249603005742,0.12632524707996406,1.0,0.03685881898772088,1,0.03,0.96,0.97,0.12,0.31518995612939515,0.10101010101010102,0.049356539463890035,0.049356539463890035,,,0.0,0.152468760633469,0.23420705117710994,1.0,0.8965517241379309,0.10344827586206896,0.7818181818181819,0.37341562266984896,0.16201740459791752,0.13180001062921123,0.6249999999999999,0.2656974609721501,19
